customer_id,signup_at,region,risk_band,credit_limit_usd,status,tax_id,dob,email,is_confirmed_fraud
920,2026-05-19,NA,D,1650,active,961-74-0751,1999-10-19,wren4798136@mail.example,0
921,2025-06-11,EU,C,1500,active,954-29-4300,1965-06-27,drift2688826@post.example,0
922,2026-03-12,EU,B,4100,active,980-00-4159,1960-03-01,ember7827252@post.example,0
923,2025-02-19,EU,C,1600,active,902-46-4476,1960-08-23,vault7781481@inbox.example,0
924,2025-11-24,LATAM,C,2100,defaulted,998-51-3063,2004-09-17,ember4809640@test.example,0
925,2025-08-27,EU,C,2450,active,989-35-3277,2006-05-24,ember738789@mail.example,0
926,2025-11-17,NA,B,2400,active,940-63-3671,1977-10-20,coral2425723@post.example,0
927,2025-02-15,APAC,B,2400,active,942-21-7190,1989-04-22,peak4817326@mail.example,0
928,2026-04-06,NA,C,1700,active,903-84-2385,1965-10-06,cedar4490466@inbox.example,0
929,2026-02-17,APAC,C,2250,active,962-10-4072,1972-02-16,lumen9056621@inbox.example,0
930,2026-01-03,EU,C,2400,active,966-79-9101,1997-01-27,flint3714974@mail.example,0
931,2025-01-06,NA,D,1450,active,946-25-3462,1956-09-27,drift1194746@test.example,0
932,2025-05-17,NA,C,2350,active,903-82-0581,1968-06-09,lumen5861307@mail.example,0
933,2025-11-15,NA,B,3000,active,939-12-5730,1975-07-06,wren8318403@test.example,0
934,2025-05-05,APAC,A,4950,active,979-30-1065,1983-06-17,drift456545@inbox.example,0
935,2026-02-12,NA,C,1700,active,996-74-5772,1961-08-09,lumen8947427@mail.example,0
936,2026-01-29,EU,C,2150,active,905-41-6164,1977-05-18,nova3760682@mail.example,0
937,2026-03-15,APAC,D,1050,active,976-65-0656,2004-08-12,urban9240991@post.example,0
938,2025-05-03,NA,A,4650,active,902-38-5033,1998-07-24,atlas3533734@post.example,0
939,2026-04-26,NA,B,3700,active,935-57-1689,1990-03-01,flint5230086@test.example,0
940,2025-07-06,NA,C,2550,defaulted,936-46-4309,1958-11-28,drift5108234@post.example,0
941,2026-02-18,NA,A,4600,active,974-88-0171,1979-11-24,nova2880348@mail.example,0
942,2026-03-05,LATAM,B,3900,active,909-82-6336,1961-06-19,peak5733520@test.example,0
943,2026-01-04,NA,A,4500,active,976-78-5830,1968-05-27,quill2999807@mail.example,0
944,2025-12-20,EU,C,2600,active,950-85-9412,1991-04-13,atlas3746379@mail.example,0
945,2025-10-09,NA,C,1650,active,958-01-7929,1964-10-30,flint4024199@mail.example,0
946,2025-02-22,NA,B,2950,active,915-72-7357,2001-08-01,pulse4510694@mail.example,0
947,2025-05-06,EU,C,1800,active,942-69-6098,1978-12-24,coral8739926@post.example,0
948,2025-08-29,EU,C,2500,active,915-28-6525,1975-12-27,cedar5281089@test.example,0
949,2026-05-14,NA,C,1600,active,944-03-8148,2000-02-23,pulse8657717@mail.example,0
950,2025-07-23,NA,A,5550,active,917-32-3572,2002-09-01,drift5517943@inbox.example,0
951,2025-01-02,NA,C,2750,active,900-12-1062,1982-10-02,lumen1112469@test.example,0
952,2026-02-01,NA,D,1100,active,981-02-1968,1992-06-05,lumen1205100@post.example,0
953,2025-01-21,EU,A,3550,active,966-38-4279,1996-01-20,atlas6796605@test.example,0
954,2025-01-03,NA,C,2200,active,974-07-8003,1953-08-24,coral8754153@inbox.example,0
955,2025-06-18,APAC,C,2050,active,927-29-5945,1974-04-13,pulse7557798@post.example,0
956,2025-12-09,EU,D,1450,defaulted,946-64-2109,1979-05-10,peak7527655@mail.example,0
957,2026-05-04,NA,A,4550,active,966-83-6377,1972-01-25,urban8804378@test.example,0
958,2025-10-28,EU,C,1850,active,922-71-8873,1976-01-10,ember5091839@test.example,0
959,2025-11-20,APAC,C,1600,active,919-44-0183,1996-06-12,wren260889@test.example,0
960,2025-09-01,EU,A,3400,active,919-84-4056,1995-05-19,urban8441412@post.example,0
961,2026-01-05,NA,D,1550,active,911-43-2266,1960-03-25,wren7972751@post.example,0
962,2025-05-26,EU,B,3150,active,976-78-2384,1981-06-19,nova2795380@test.example,0
963,2025-04-25,EU,E,900,defaulted,999-00-1190,1976-10-20,nova5538396@test.example,0
964,2025-12-14,NA,D,1350,active,979-16-6354,1985-05-14,pulse6159260@mail.example,0
965,2025-06-25,EU,C,1750,active,926-62-5052,1961-03-23,wren7730481@post.example,0
966,2026-03-22,NA,C,1600,active,992-98-5866,1979-05-20,atlas2026461@mail.example,0
967,2026-02-15,EU,C,1800,active,965-33-7630,1987-08-01,lumen7767835@test.example,0
968,2026-03-29,APAC,B,3750,active,966-88-2507,2000-11-17,pulse4808703@mail.example,0
969,2025-05-30,APAC,A,2800,defaulted,973-05-7604,1962-09-23,vault3119650@mail.example,0
970,2026-01-22,NA,E,900,active,967-96-8622,1992-11-14,ember7206108@test.example,0
971,2025-01-28,APAC,B,2400,active,925-35-8879,1971-03-18,urban3386083@test.example,0
972,2025-09-05,EU,B,2750,active,948-65-7860,1980-07-05,quill3718066@post.example,0
973,2025-12-16,LATAM,C,2700,active,944-48-8785,1976-05-20,cedar7660325@mail.example,0
974,2025-12-11,EU,D,1200,active,900-85-7359,1955-02-05,coral6241638@test.example,0
975,2025-12-29,APAC,B,2850,active,990-58-1219,1972-09-21,vault2742638@mail.example,0
976,2025-05-02,APAC,D,1200,active,956-94-2018,1983-09-25,atlas4681336@test.example,0
977,2025-06-26,NA,C,1950,defaulted,930-55-4982,2005-12-03,lumen6380399@post.example,0
978,2026-01-28,NA,B,3400,active,972-26-9591,1994-07-10,quill9385958@test.example,0
979,2025-12-10,EU,D,1300,active,940-23-6066,1956-09-13,lumen5202689@test.example,0
980,2026-04-03,EU,B,2600,active,985-77-9026,1983-12-30,nova5054075@test.example,0
981,2025-10-04,APAC,C,2150,active,989-99-3735,1956-07-10,lumen3529918@post.example,0
982,2025-03-04,NA,A,5200,active,943-41-1070,1970-12-01,wren2743477@mail.example,0
983,2025-05-02,EU,D,1600,defaulted,985-34-5075,1992-05-23,vault543576@mail.example,0
984,2025-01-19,NA,B,3650,defaulted,964-00-4848,1990-08-22,drift697937@test.example,0
985,2026-05-22,NA,A,3250,active,989-54-3406,1978-10-07,peak9150806@test.example,0
986,2026-04-06,NA,B,3000,active,998-96-2357,1978-06-24,vault3699703@mail.example,0
987,2026-05-12,NA,B,2650,active,911-31-0655,2003-06-03,pulse4417290@test.example,0
988,2025-07-21,NA,D,850,active,950-58-4006,1981-03-06,flint6617655@test.example,0
989,2025-09-30,NA,C,2300,active,965-32-0154,2003-09-17,coral9842877@inbox.example,0
990,2025-03-10,EU,B,3850,active,925-69-6506,2006-06-27,pulse5443697@post.example,0
991,2025-10-21,APAC,B,2550,active,999-09-3446,2005-07-31,cedar3519156@post.example,0
992,2026-05-30,NA,A,5500,active,905-98-7478,2006-06-28,drift7289536@mail.example,0
993,2025-10-14,NA,B,4100,active,973-67-0608,2002-04-19,lumen9014063@post.example,0
994,2025-12-05,EU,B,3400,active,977-07-2690,1960-11-03,drift1508688@post.example,0
995,2025-03-16,LATAM,B,2300,active,906-08-3947,1977-03-14,ember8856870@test.example,0
996,2025-07-16,APAC,D,1150,defaulted,905-01-1122,1984-10-31,nova8970152@test.example,0
997,2025-01-01,APAC,B,2900,defaulted,969-59-0009,1980-02-05,peak6817219@mail.example,0
998,2025-06-29,LATAM,B,2700,active,909-55-7308,1974-05-02,vault9834736@inbox.example,0
999,2025-03-14,APAC,A,3200,active,932-08-7365,1981-03-26,atlas3733415@test.example,0
1000,2025-03-20,APAC,D,1550,active,950-19-7607,1993-04-26,vault5872974@inbox.example,0
1001,2025-05-04,NA,C,2600,active,918-57-1942,1955-03-05,urban2789823@test.example,0
1002,2026-02-06,APAC,B,2100,active,980-63-5792,1982-02-06,vault4934695@test.example,0
1003,2026-03-28,EU,A,5250,active,919-99-7773,1994-01-28,pulse8354132@post.example,0
1004,2025-01-22,APAC,C,1850,active,912-46-9169,1957-05-03,vault5851038@inbox.example,0
1005,2025-06-30,APAC,A,4900,active,956-02-4699,2004-02-05,coral6755459@mail.example,0
1006,2026-04-13,APAC,A,3400,active,994-40-1144,1969-07-20,lumen4702479@post.example,0
1007,2025-06-26,EU,C,2550,defaulted,904-00-1212,1960-07-20,quill1988745@mail.example,0
1008,2025-09-07,NA,D,1300,active,978-34-5599,1999-09-08,coral5185662@test.example,0
1009,2026-02-11,EU,B,4000,active,970-31-4034,1988-05-06,flint8598045@mail.example,0
1010,2025-07-25,NA,D,1100,active,999-02-8255,2006-07-18,lumen1418573@mail.example,0
1011,2025-08-03,NA,C,2100,defaulted,938-32-6350,1990-05-05,urban2170062@inbox.example,0
1012,2025-03-25,EU,B,2550,active,917-01-2974,1971-08-25,vault2661168@mail.example,0
1013,2025-02-19,NA,E,550,active,961-68-5187,1965-05-03,flint3950794@inbox.example,0
1014,2025-01-03,NA,B,2750,active,981-78-1714,1996-01-09,wren2073603@post.example,0
1015,2025-07-05,APAC,B,2900,active,989-75-0163,1972-10-26,lumen5544416@post.example,0
1016,2025-07-23,LATAM,B,2900,active,975-54-6675,1979-06-18,atlas8414331@mail.example,0
1017,2025-10-09,APAC,C,2400,active,962-27-1029,1996-02-13,cedar8567684@post.example,0
1018,2026-01-19,EU,B,3750,defaulted,932-39-6072,1978-10-05,quill1982223@mail.example,0
1019,2025-08-06,EU,E,900,active,999-27-7018,1991-05-20,nova9347210@test.example,0
1020,2026-05-29,EU,B,2200,active,961-09-1836,1957-07-24,flint3430267@mail.example,0
1021,2025-06-13,EU,A,3100,active,943-09-7598,1991-01-21,ember141502@post.example,0
1022,2025-07-31,APAC,C,2000,active,944-41-8085,1981-01-13,quill2179245@inbox.example,0
1023,2025-05-31,EU,A,5150,active,958-35-1871,1973-02-15,flint6663395@post.example,0
1024,2025-11-08,EU,A,4000,active,978-16-4605,1964-01-06,lumen1683561@post.example,0
1025,2025-09-10,APAC,D,950,active,949-05-5790,1983-07-08,flint2261396@post.example,0
1026,2026-03-04,APAC,A,3900,active,916-64-5535,1968-12-23,nova939707@inbox.example,0
1027,2025-06-07,EU,C,1600,active,916-93-7055,1952-07-17,nova8834621@mail.example,0
1028,2025-02-21,NA,A,4050,active,914-48-4202,1965-04-23,flint7702359@inbox.example,0
1029,2026-04-08,NA,D,1400,active,962-65-0876,2007-05-13,atlas536477@test.example,0
1030,2025-06-30,NA,B,3850,active,918-85-2499,1994-03-14,peak4421109@post.example,0
1031,2025-03-07,APAC,C,1450,defaulted,926-53-1060,1966-04-22,coral3017780@inbox.example,0
1032,2026-05-24,NA,A,4100,active,944-45-8868,1956-11-30,ember9296560@test.example,0
1033,2025-03-30,EU,C,2700,active,963-45-4215,1998-05-04,lumen3196607@inbox.example,0
1034,2025-10-15,NA,B,3050,active,912-31-8150,1972-07-07,ember4732577@mail.example,0
1035,2026-02-16,APAC,A,4500,active,928-82-4003,1977-03-09,pulse8710157@inbox.example,0
1036,2025-03-01,APAC,B,3000,active,919-68-2386,1998-06-12,quill3042785@inbox.example,0
1037,2025-05-31,NA,B,3400,active,913-66-4925,1996-05-23,nova5343607@mail.example,0
1038,2025-04-27,NA,C,2250,active,949-36-8363,1962-01-31,atlas6444159@test.example,0
1039,2025-05-23,NA,C,2050,active,912-00-5704,1999-08-23,flint4182212@inbox.example,0
1040,2025-10-07,EU,D,1350,active,956-66-6335,1998-11-23,quill7417851@inbox.example,0
1041,2025-12-04,APAC,D,1100,active,901-20-1118,1979-04-26,nova889683@test.example,0
1042,2025-08-16,EU,D,1400,defaulted,951-82-9282,1984-06-30,peak1491522@inbox.example,0
1043,2026-02-23,EU,C,2300,active,902-09-0599,1995-09-04,urban8337292@test.example,0
1044,2025-09-30,NA,D,1050,active,994-40-1928,1992-04-23,peak7221832@mail.example,0
1045,2025-04-15,EU,C,1950,defaulted,937-38-1145,1972-02-02,lumen6969948@post.example,0
1046,2025-11-08,NA,B,3250,active,946-22-9686,1991-05-04,lumen1872678@mail.example,0
1047,2025-08-03,EU,B,2750,active,930-47-4320,1955-12-11,peak8021391@inbox.example,0
1048,2025-06-12,EU,C,2200,active,948-18-0735,1982-12-01,coral2238250@post.example,0
1049,2026-01-13,LATAM,B,2600,active,905-22-4153,1979-02-13,peak8169080@mail.example,0
1050,2026-02-26,NA,A,2800,active,972-54-0088,1974-09-10,coral836752@inbox.example,0
1051,2025-05-11,APAC,C,2050,active,939-93-8328,1951-12-16,ember6432964@test.example,0
1052,2026-02-27,EU,B,3400,active,980-88-5460,2006-02-04,peak8839669@mail.example,0
1053,2026-02-01,APAC,B,3950,active,975-16-1360,1952-02-13,drift6566171@mail.example,0
1054,2025-11-09,EU,E,700,active,992-22-9743,2006-12-17,flint7481572@inbox.example,0
1055,2026-04-02,NA,C,1750,active,902-85-8176,1990-04-21,pulse3596914@mail.example,0
1056,2025-04-10,NA,B,2250,active,976-78-7688,1972-05-16,wren7046943@mail.example,0
1057,2025-08-25,EU,B,2400,active,931-45-8480,1970-07-22,peak3593824@inbox.example,0
1058,2025-01-24,EU,C,1700,active,926-08-6100,1968-08-31,coral9630729@mail.example,0
1059,2026-04-03,NA,C,2250,active,990-98-6016,1957-04-19,coral2437145@post.example,0
1060,2025-05-31,APAC,B,2550,active,988-34-0712,1954-07-28,wren9731914@test.example,0
1061,2025-03-07,LATAM,B,2550,active,932-42-8737,1957-07-23,urban2341966@test.example,0
1062,2026-04-30,EU,C,2150,active,964-49-9554,1988-03-06,nova3926369@inbox.example,0
1063,2026-02-22,NA,B,2500,active,990-46-4412,1988-06-22,cedar6004097@mail.example,0
1064,2025-05-17,NA,C,1400,active,957-86-5077,1966-02-11,lumen5243907@inbox.example,0
1065,2025-12-12,EU,A,4650,active,974-94-4206,1995-05-09,atlas3660371@mail.example,0
1066,2025-02-20,NA,D,1050,active,997-08-6308,1976-03-03,urban4600310@mail.example,0
1067,2025-08-09,NA,A,5400,active,990-04-8833,1971-10-15,urban1486036@post.example,0
1068,2025-03-28,NA,C,1450,active,939-75-0894,2001-12-09,urban4732288@inbox.example,0
1069,2026-03-08,EU,C,1600,active,934-85-1850,1966-08-26,pulse9262410@inbox.example,0
1070,2026-02-16,EU,B,4050,active,978-11-1909,1994-11-07,cedar6010778@post.example,0
1071,2026-05-18,APAC,C,1650,active,930-25-2032,1985-03-01,flint3724416@post.example,0
1072,2025-02-10,EU,D,900,active,938-53-7679,1984-09-09,nova9648357@test.example,0
1073,2025-01-26,EU,A,3800,active,971-68-3841,2003-11-29,quill2565628@inbox.example,0
1074,2025-07-16,NA,C,1950,active,978-44-0302,1983-02-05,wren7788634@post.example,0
1075,2025-12-02,EU,C,1900,active,923-73-3986,1962-09-08,coral1990960@inbox.example,0
1076,2025-08-24,NA,D,1500,active,920-88-0236,1989-12-22,pulse883093@post.example,0
1077,2025-06-16,LATAM,D,1150,active,954-85-7565,1983-02-04,lumen4138468@test.example,0
1078,2025-02-17,NA,A,3250,defaulted,902-85-5112,1991-08-05,flint8912992@test.example,0
1079,2025-12-28,EU,B,2700,defaulted,942-26-7977,1955-12-02,atlas4665896@post.example,0
1080,2026-03-28,NA,D,1500,active,930-76-6574,1988-08-10,urban7479428@post.example,0
1081,2025-05-07,NA,A,4700,active,963-05-9878,1989-06-06,cedar4734472@mail.example,0
1082,2026-04-17,NA,C,1500,active,971-70-9786,1989-02-04,nova2157656@test.example,0
1083,2025-03-15,APAC,C,1850,active,938-88-3441,1983-01-12,quill9903006@test.example,0
1084,2026-04-08,NA,A,2800,active,992-09-0549,1986-04-19,ember7602178@test.example,0
1085,2025-09-24,LATAM,C,1700,defaulted,989-85-0791,1996-11-27,peak4395342@inbox.example,0
1086,2025-06-24,NA,A,3700,active,983-32-0718,1978-10-08,cedar9835852@post.example,0
1087,2025-04-28,APAC,C,1750,defaulted,903-99-0457,1977-09-15,drift9066021@post.example,0
1088,2025-11-28,APAC,C,1650,defaulted,995-78-5151,1965-12-27,atlas9834695@inbox.example,0
1089,2025-05-28,EU,D,1550,active,949-61-6004,1963-02-27,flint5619298@inbox.example,0
1090,2025-12-18,LATAM,D,950,active,999-11-3920,1964-04-29,drift5808603@inbox.example,0
1091,2026-05-05,NA,B,3000,active,944-34-6112,1966-01-09,cedar6754144@post.example,0
1092,2025-08-10,NA,E,900,defaulted,908-58-3130,1967-11-23,pulse1094494@post.example,0
1093,2025-04-11,EU,B,2900,active,998-52-4363,1967-01-09,ember2164708@post.example,0
1094,2025-05-26,APAC,A,3300,active,994-42-1337,1988-04-01,coral1286013@inbox.example,0
1095,2025-04-30,APAC,C,2700,active,904-15-7130,1997-01-10,peak1423714@post.example,0
1096,2025-10-21,EU,E,600,active,993-95-5250,1977-04-12,coral8930842@post.example,0
1097,2026-01-16,NA,D,1050,active,999-08-6941,1959-06-10,atlas9489918@test.example,0
1098,2025-02-26,NA,C,1400,active,942-06-3936,1958-04-18,lumen8685233@mail.example,0
1099,2025-08-28,NA,B,2300,defaulted,932-05-8778,1963-10-01,lumen1445715@post.example,0
1100,2025-02-21,NA,A,4400,active,954-54-3245,1969-11-12,lumen8937944@inbox.example,0
1101,2025-06-30,EU,C,2100,active,959-33-3215,2002-02-14,nova2169786@test.example,0
1102,2025-09-18,EU,E,600,defaulted,924-14-2374,1992-05-07,quill8164996@inbox.example,0
1103,2025-04-29,NA,B,3650,active,967-72-9527,2008-03-31,flint4436529@mail.example,0
1104,2025-01-14,NA,B,3400,active,967-75-8575,1989-01-13,lumen3391399@mail.example,0
1105,2025-12-24,EU,C,1950,active,965-00-1516,1960-04-03,quill8536845@mail.example,0
1106,2025-04-26,EU,A,4750,active,989-61-1513,1977-07-12,atlas6246963@test.example,0
1107,2026-05-27,NA,E,750,active,941-86-0103,2000-11-15,cedar533492@post.example,0
1108,2025-10-03,EU,C,2200,defaulted,993-63-8079,1960-09-02,cedar7965467@post.example,0
1109,2025-11-25,EU,B,2650,active,906-76-3159,1997-04-29,urban7126337@mail.example,0
1110,2025-06-20,APAC,B,2250,active,965-84-0181,2003-03-05,vault1325943@inbox.example,0
1111,2026-01-14,NA,C,2300,active,978-85-7129,2004-03-23,lumen3058144@mail.example,0
1112,2025-01-07,APAC,C,1450,active,952-65-3712,1963-05-21,ember1343392@inbox.example,0
1113,2025-02-26,LATAM,E,750,defaulted,973-45-5837,1959-04-14,coral4377846@post.example,0
1114,2025-03-10,APAC,B,3700,active,915-66-0537,1963-08-13,vault2699880@mail.example,0
1115,2026-04-08,EU,D,1100,active,919-48-3483,1965-04-03,coral9014419@post.example,0
1116,2025-12-24,NA,B,3650,active,910-48-5760,1954-10-14,urban1823917@post.example,0
1117,2025-07-09,APAC,B,3000,active,962-46-1734,1959-02-12,atlas2557628@test.example,0
1118,2025-12-31,EU,B,2100,active,972-87-3871,1992-06-28,atlas2864949@mail.example,0
1119,2025-07-09,NA,B,3300,active,927-55-0860,1957-10-06,coral3039095@mail.example,0
1120,2025-11-22,NA,B,3100,active,904-20-3071,1985-08-23,coral5298946@post.example,0
1121,2026-04-29,LATAM,B,2350,active,990-51-0056,1993-02-10,peak542096@post.example,0
1122,2026-04-20,NA,B,2400,active,927-32-5458,1956-03-14,coral6079635@inbox.example,0
1123,2026-02-03,NA,A,5450,active,961-95-3644,1975-09-10,peak7015543@post.example,0
1124,2025-05-30,EU,D,1650,active,937-96-7451,1964-03-10,lumen3743084@test.example,0
1125,2025-10-14,NA,B,3750,active,909-67-1680,1980-07-21,wren424427@test.example,0
1126,2026-03-07,EU,C,1800,active,948-31-4695,1973-07-29,nova7403920@test.example,0
1127,2026-02-07,EU,B,3000,active,939-58-0058,1966-01-01,atlas7540001@test.example,0
1128,2026-01-25,EU,A,5350,active,989-60-0120,1997-10-25,ember4282055@post.example,0
1129,2025-08-23,NA,B,3850,active,912-53-9565,1961-10-12,peak2414061@test.example,0
1130,2025-02-27,NA,B,3700,active,905-69-9158,1980-06-17,ember9697359@test.example,0
1131,2026-04-06,NA,C,2150,active,914-38-8604,1994-02-13,pulse2095336@post.example,0
1132,2025-01-10,APAC,A,3850,active,933-80-9520,1957-12-24,ember4639224@test.example,0
1133,2025-07-25,EU,B,2600,active,910-13-5273,1972-09-13,atlas8716371@inbox.example,0
1134,2026-04-08,NA,C,2350,active,928-22-9347,2005-10-13,flint6432468@inbox.example,0
1135,2025-12-31,EU,C,1900,active,916-81-5692,1987-04-10,vault1956187@inbox.example,0
1136,2025-11-01,LATAM,C,1450,active,977-21-2465,1994-08-16,drift7206399@inbox.example,0
1137,2025-11-29,APAC,A,3200,active,983-96-0900,1954-04-12,coral5409536@inbox.example,0
1138,2025-12-28,EU,B,2500,active,988-38-7463,1961-10-27,atlas8296131@inbox.example,0
1139,2025-02-03,APAC,C,1550,defaulted,930-81-9570,2006-08-08,coral1964945@post.example,0
1140,2026-04-15,EU,D,900,active,905-97-6349,2007-08-13,vault54661@post.example,0
1141,2026-02-07,EU,E,500,active,920-32-4844,1955-03-06,lumen3170851@test.example,0
1142,2026-02-17,LATAM,C,2400,active,919-33-3340,1998-12-18,ember197354@mail.example,0
1143,2025-07-23,LATAM,A,3550,active,984-76-3481,2006-03-27,urban1621618@mail.example,0
1144,2025-02-02,APAC,B,2100,active,931-21-8652,1977-09-25,atlas3678635@test.example,0
1145,2025-11-13,NA,D,1350,defaulted,970-19-3570,1984-08-12,vault2063319@mail.example,0
1146,2026-01-23,LATAM,C,2050,defaulted,939-88-2264,1958-12-30,ember4640175@mail.example,0
1147,2026-03-06,LATAM,C,2350,active,906-04-1050,1968-05-16,pulse1014531@post.example,0
1148,2025-07-02,EU,D,1100,active,945-26-0867,1998-07-17,vault7397529@test.example,0
1149,2025-12-30,LATAM,C,2550,active,983-21-9886,1975-04-08,cedar2524475@test.example,0
